index,name,geometry,point_lon,point_lat
21284,The VIP Clinic,POINT (-2.162813487316824 52.49828825392895),-2.162813487,52.49828825
21285,Kora Health & Education Consultancy Ltd,POINT (-1.544676762320341 53.80359818481345),-1.544676762,53.80359818
21286,Numi Scan,POINT (0.1935588839159933 51.90411566617436),0.193558884,51.90411567
21287,Oxford Aesthetic Clinic,POINT (-1.210582424599407 51.76001111109733),-1.210582425,51.76001111
21288,Nicola Child Aesthetics,POINT (-2.543051019375969 53.7335954064175),-2.543051019,53.73359541
21289,Business Mental Wellbeing,POINT (-5.128121560735448 50.17158037399038),-5.128121561,50.17158037
21290,Kobox,POINT (-0.1653138017767264 51.48855019962642),-0.165313802,51.4885502
21291,Livewell Southwest,POINT (-4.08779433444462 50.35997492508301),-4.087794334,50.35997493
21292,Aino Health Centre,POINT (-0.1930261747595259 51.41545935086639),-0.193026175,51.41545935
21293,Figura Skin Clinic,POINT (-2.613934958217254 54.19093322171268),-2.613934958,54.19093322
21294,Chester Skin Clinic,POINT (-2.884806999135366 53.19036248303884),-2.884806999,53.19036248
21295,Precious Glimpse Roundhay,POINT (-1.510424980049119 53.84491156893273),-1.51042498,53.84491157
21296,Face2face,POINT (-3.05790262355103 53.29559007287764),-3.057902624,53.29559007
21297,Dr Erik Liam Wimmer,POINT (-2.230124791027503 53.42976721039764),-2.230124791,53.42976721
21298,Clare's Cosmetic Skin Centre,POINT (-1.144154100833814 50.6801008692427),-1.144154101,50.68010087
21299,C & M Clinic,POINT (-1.888166138233544 50.7201025012752),-1.888166138,50.7201025
21300,K T Aesthetics,POINT (-2.156475909981647 52.31686627093173),-2.15647591,52.31686627
21301,The Audiology Practice,POINT (-1.3884588982614 53.79547506816903),-1.388458898,53.79547507
21302,Chelsea Medics,POINT (-0.1688553154413945 51.4880228402405),-0.168855315,51.48802284
21303,La Rocka Aesthetic Clinic,POINT (-2.355214346929694 53.44857010426876),-2.355214347,53.4485701
21304,Erase Aesthetics,POINT (-1.198339614270278 54.53045546466438),-1.198339614,54.53045546
21305,A D H D Health Care,POINT (-2.294163419352762 53.49284264321284),-2.294163419,53.49284264
21306,Early Intervention Team,POINT (-2.171228088236482 53.02737351913289),-2.171228088,53.02737352
21307,Bodiology,POINT (0.06053776677525496 50.80327265284913),0.060537767,50.80327265
21308,All About Aesthetics,POINT (-0.6048364646008255 52.29143998876349),-0.604836465,52.29143999
21309,Nassif Medical Spa UK,POINT (-2.28927229064137 53.47402196118502),-2.289272291,53.47402196
21310,Wilbury Clinic,POINT (-0.274879235363516 51.94901099905934),-0.274879235,51.949011
21311,Joint Care Clinics,POINT (-1.235856841495703 52.35584007741173),-1.235856841,52.35584008
21312,Modality Immigration Service,POINT (-1.92635435416067 52.51301345882053),-1.926354354,52.51301346
21313,Vanity Lab London,POINT (-0.03682718817915526 51.40265732116731),-0.036827188,51.40265732
21314,K S L Clinic Ltd,POINT (-2.277153420425814 53.4685066131485),-2.27715342,53.46850661
21315,L G S Hair Clinic,POINT (-1.884163098735302 52.47542609937204),-1.884163099,52.4754261
21316,High Trees Clinic,POINT (-1.540505399487976 53.32636608517075),-1.540505399,53.32636609
21317,Btox & Fillers by Kate,POINT (-2.982855564317441 53.05548977836757),-2.982855564,53.05548978
21318,Ellesmere Clinic,POINT (-0.2001959412596567 51.6483760613385),-0.200195941,51.64837606
21319,Burbury Medical Centre,POINT (-1.864583842882828 52.45177606525963),-1.864583843,52.45177607
21320,Hijama,POINT (-0.3831698231391736 51.51229443323316),-0.383169823,51.51229443
21321,She Enhance,POINT (-0.01396019929440038 51.7533958185798),-0.013960199,51.75339582
21322,Elite Aesthetics Ltd,POINT (0.2944252324998044 51.4552706376811),0.294425232,51.45527064
21323,Orange Tree Clinic,POINT (-0.3388147302263941 51.42618434984655),-0.33881473,51.42618435
21324,Sunny S-thetics,POINT (-1.41081245124117 50.90936610280976),-1.410812451,50.9093661
21325,Bee Beautiful,POINT (-1.830725823427234 51.56132750475489),-1.830725823,51.5613275
21326,World Travel Clinic,POINT (-0.6165709761511531 51.47665829327018),-0.616570976,51.47665829
21327,Cooltech Fat Freezing,POINT (0.6061270081099821 51.36404414676223),0.606127008,51.36404415
21328,Leicester Bowel Clinic,POINT (-1.077940249674733 52.61360600589202),-1.07794025,52.61360601
21329,West Midlands Travel Clinic,POINT (-2.080793536079332 52.48913120213653),-2.080793536,52.4891312
21330,Dryden Road Clinic,POINT (-1.595876803426977 54.94647998500773),-1.595876803,54.94647999
21331,D H Sports Massage,POINT (1.053443441178002 52.1526879978295),1.053443441,52.152688
21332,Medserena Upright MRI Centre,POINT (-2.248503924643217 53.43023370655817),-2.248503925,53.43023371
21333,Prestige Aesthetics,POINT (-2.341288069763966 53.50316186358335),-2.34128807,53.50316186
21334,Child & Adolescent Eating Disorder Service at the Maudsley Cen,POINT (-0.09144051075663061 51.46873842943688),-0.091440511,51.46873843
21335,Laser Skin Clinics,POINT (-2.168359606005908 52.59761128668757),-2.168359606,52.59761129
21336,Tower Hill Clinic,POINT (-0.08545795736712176 51.50921282005235),-0.085457957,51.50921282
21337,Mobilise Sports Injury Clinic,POINT (-0.7940296159021313 51.20262137503782),-0.794029616,51.20262138
21338,The Maitland Clinic,POINT (-1.082793258713697 50.8407418887447),-1.082793259,50.84074189
21339,Oxford Health N H S,POINT (-1.323146541412904 52.06788416105636),-1.323146541,52.06788416
21340,Gabriella's Clinic,POINT (-0.4149548623462437 52.15581252022695),-0.414954862,52.15581252
21341,Beauty & Melody Spa,POINT (-0.08897973610493679 51.52795050066313),-0.088979736,51.5279505
21342,Nouvelle Aesthetix,POINT (-3.0230769137378 53.3501592601031),-3.023076914,53.35015926
21343,Zest,POINT (-2.746824621612812 54.32935387643414),-2.746824622,54.32935388
21344,The Iron Clinic,POINT (-0.1469558990297021 51.51926772515569),-0.146955899,51.51926773
21345,Skin Care & Surgery Ltd,POINT (-2.960224560498212 50.76526034857336),-2.96022456,50.76526035
21346,Cambridge Bowel Clinic,POINT (0.1233058167432354 52.1900409907628),0.123305817,52.19004099
21347,Woodlands Centre for Acute Care,POINT (0.5643694049894572 50.8862019517796),0.564369405,50.88620195
21348,Abbeys Fertility Clinic,POINT (-2.974252645096398 53.39947871623878),-2.974252645,53.39947872
21349,Peninsula Heart Clinic,POINT (-4.113684475426827 50.41671994882316),-4.113684475,50.41671995
21350,Washington Primary Care Centre,POINT (-1.529144860354054 54.89809643037968),-1.52914486,54.89809643
21351,Morpeth NHS Centre,POINT (-1.683430793681103 55.1716895412093),-1.683430794,55.17168954
21352,Laser Skin Spa Ltd,POINT (-0.4944592935776037 52.13976804758819),-0.494459294,52.13976805
21353,Doctorcall,POINT (-2.245377014837006 53.48304758586997),-2.245377015,53.48304759
21354,Wingerworth Medical Centre,POINT (-1.440377822730818 53.20152893931717),-1.440377823,53.20152894
21355,Superior Scalps,POINT (0.01155568053732717 51.45708849439288),0.011555681,51.45708849
21356,Be Youthful Aesthetics,POINT (-0.7863659302901785 51.29973973498575),-0.78636593,51.29973973
21357,Neurogenics Brain Wellness Clinic,POINT (-2.208413336882772 53.01812719021316),-2.208413337,53.01812719
21358,Newcastle Skin Clinic,POINT (-1.623030270978249 54.94311280798254),-1.623030271,54.94311281
21359,Deep Aesthetics,POINT (-0.1480212852190776 51.51823243012969),-0.148021285,51.51823243
21360,Pure Pigmentation,POINT (-0.09524005637705063 51.30021339670791),-0.095240056,51.3002134
21361,Lisa Moore Therapy,POINT (0.8989486794354764 51.89683237101486),0.898948679,51.89683237
21362,London Laser Clinic,POINT (-0.2642803093720497 51.59743414987815),-0.264280309,51.59743415
21363,Cosmedcs Ltd,POINT (-0.1476785132922989 51.52099670430626),-0.147678513,51.5209967
21364,Spire Eye Centre Within Southbank Hospital,POINT (-2.217111851495587 52.18155753173663),-2.217111851,52.18155753
21365,Youth Renew,POINT (-0.01707594299790679 51.81090915013366),-0.017075943,51.81090915
21366,Robin Pinto Unit,POINT (-0.47429999359006 51.89660623443194),-0.474299994,51.89660623
21367,Beauty with Care Ltd,POINT (-1.249138232046643 52.42381087659822),-1.249138232,52.42381088
21368,Vada Facial Aesthetics Clinic,POINT (-0.1602128736083024 51.50040334304366),-0.160212874,51.50040334
21369,Doctor Muir & Doctor Sykes,POINT (-0.1606048245446619 51.50068825866172),-0.160604825,51.50068826
21370,Cosmebeaute,POINT (-0.1486579155777631 51.52208227256165),-0.148657916,51.52208227
21371,Abila Beauty & Aesthetics Clinic,POINT (-1.416616206351456 54.90309925966376),-1.416616206,54.90309926
21372,Urban Phi Beauty,POINT (-0.332969792645215 51.06490152411016),-0.332969793,51.06490152
21373,London Skin Wellness Ltd,POINT (-0.1138903853141496 51.50042287490425),-0.113890385,51.50042287
21374,Beverley Clinic,POINT (-0.2753489955153788 51.59529529353307),-0.275348996,51.59529529
21375,London Back Pain Clinic,POINT (-0.1221959395166806 51.520591517115),-0.12219594,51.52059152
21376,Barlborough Treatment Centre,POINT (-1.283114162910761 53.28202746985907),-1.283114163,53.28202747
21377,Dermoperfection Aesthetics,POINT (-1.900689449945515 52.4785902739735),-1.90068945,52.47859027
21378,The Wellswood Clinic,POINT (-3.500616450972678 50.46799933035307),-3.500616451,50.46799933
21379,Dalton Wise Coaching & Therapy,POINT (-2.99191211587791 53.40798064085086),-2.991912116,53.40798064
21380,Health I Q Ltd,POINT (-0.08614791654633777 51.51571941503284),-0.086147917,51.51571942
21381,Complete Health Clinic,POINT (-2.250426071520547 53.48319889453237),-2.250426072,53.48319889
21382,Alison Leighton Nutrition & Colonics,POINT (-0.5702512125910699 53.72601666338083),-0.570251213,53.72601666
21383,Julie Louise Aesthetics,POINT (-2.886659316289288 53.49924495404559),-2.886659316,53.49924495
21384,Wellthy Clinic,POINT (-0.1462462288393254 51.51970613606039),-0.146246229,51.51970614
21385,Medstead & Alresford Osteopathy,POINT (-1.160759702859173 51.09070725261511),-1.160759703,51.09070725
21386,The Insolvency Practice,POINT (-2.555161038269989 53.43827455509482),-2.555161038,53.43827456
21387,Empire Beauty Aesthetics,POINT (-2.893239250365237 53.19237604496423),-2.89323925,53.19237604
21388,Rejuvedoc,POINT (-0.1483301024400819 51.5710140196509),-0.148330102,51.57101402
21389,Campbell North Clinic,POINT (-1.80676087487878 52.58432135107365),-1.806760875,52.58432135
21390,Streatfield Health Centre,POINT (-0.3102769457972626 51.5932675042981),-0.310276946,51.5932675
21391,Lois Facial Aesthetics,POINT (-0.453747776774284 51.37236397210619),-0.453747777,51.37236397
21392,Golden Healthcare,POINT (-0.2283335598855181 51.58353631175572),-0.22833356,51.58353631
21393,Pyramid Performance & Health,POINT (-0.9469877439926261 52.99894402110053),-0.946987744,52.99894402
21394,Bebold S M P Hair,POINT (-1.224301261425349 52.65387760311705),-1.224301261,52.6538776
21395,Rejuva Med Vein Centre,POINT (-2.393652649839646 53.86869418932252),-2.39365265,53.86869419
21396,Prime Aesthetics Clinic,POINT (-0.1945852230391081 51.25473718262997),-0.194585223,51.25473718
21397,Carholme Court,POINT (-0.558231204457475 53.24426065765335),-0.558231204,53.24426066
21398,Miracle Within Ltd,POINT (-1.738330587133627 53.64476824011973),-1.738330587,53.64476824
21399,Sayers S M P Hair Clinic,POINT (-2.017363082053138 52.48757542231134),-2.017363082,52.48757542
21400,Sarah Jayne Kelly Aesthetics,POINT (-2.805759054095828 54.05961507339187),-2.805759054,54.05961507
21401,Staveley Clinic,POINT (-1.355793850173078 53.2648004129372),-1.35579385,53.26480041
21402,The Orchard Medical Centre,POINT (-2.363762657858543 51.70015092776902),-2.363762658,51.70015093
21403,Hallam Street Hospital,POINT (-1.986469243512776 52.52777889389005),-1.986469244,52.52777889
21404,Yorkshire Fatigue Clinic,POINT (-1.100443476895014 53.99020950144583),-1.100443477,53.9902095
21405,Aligned Health,POINT (-2.932148589829772 53.24629156393162),-2.93214859,53.24629156
21406,C & L Aesthetics Lounge,POINT (-2.803540545776974 53.42942417365563),-2.803540546,53.42942417
21407,Wellbeing of My Baby,POINT (-0.6156094945010548 51.55447205808456),-0.615609495,51.55447206
21408,Clare's Beautique,POINT (-0.9119003911442303 50.85189888427971),-0.911900391,50.85189888
21409,The Rtms Centre,POINT (-0.1963883964332242 51.59930606304005),-0.196388396,51.59930606
21410,The Skin Aesthetics Clinic,POINT (-2.349653709316704 53.49379866317662),-2.349653709,53.49379866
21411,Easy Pharmacy,POINT (-0.4451140924435953 51.41939663311933),-0.445114092,51.41939663
21412,Benville Vein Practice,POINT (-2.441866789503754 50.70101738951699),-2.44186679,50.70101739
21413,Vincenzo Maurino,POINT (-0.08970561274099358 51.52748571929876),-0.089705613,51.52748572
21414,Leicester Diabetes Centres,POINT (-1.080586538951953 52.6311122030021),-1.080586539,52.6311122
21415,Spire Clare Park Hospital,POINT (-0.8470588784236716 51.22512398310943),-0.847058878,51.22512398
21416,Solihull Travel Clinic,POINT (-1.700671009780176 52.42610258247946),-1.70067101,52.42610258
21417,Expert Skin Clinic,POINT (-0.3017201114816183 51.4641313609573),-0.301720111,51.46413136
21418,K C Aesthetic Clinic,POINT (-1.276578755526404 52.90039993125208),-1.276578756,52.90039993
21419,Stemax Consult Healthcare Services Ltd,POINT (-0.8675438407848611 52.06615030946364),-0.867543841,52.06615031
21420,Restore Therapy,POINT (-0.3742111522068533 51.82762013724285),-0.374211152,51.82762014
21421,Dr L Dean - Dr Bishop Cornet & Partners,POINT (-2.88441023448676 53.56852290151368),-2.884410234,53.5685229
21422,Devizes NHS Treatment Centre,POINT (-1.980871147692131 51.34110102623002),-1.980871148,51.34110103
21423,The Northampton Colonic Clinic,POINT (-0.8790240270425365 52.24718344985764),-0.879024027,52.24718345
21424,Luton Aesthetics,POINT (-0.4343164412614575 51.90892114541196),-0.434316441,51.90892115
21425,B B I Love You Carlisle,POINT (-2.908333482712313 54.8949905994133),-2.908333483,54.8949906
21426,Dr Malcolm Walker,POINT (-0.1351517783337223 51.52312727245943),-0.135151778,51.52312727
21427,R T Aesthetics,POINT (-1.672928939968134 54.94593508203499),-1.67292894,54.94593508
21428,Pietro Simone Skincare,POINT (-0.1577296083596766 51.49838600912263),-0.157729608,51.49838601
21429,C O H S,POINT (-1.792650638156092 53.60462520244234),-1.792650638,53.6046252
21430,The Injury Clinic,POINT (-0.9206803856480994 52.47990510162509),-0.920680386,52.4799051
21431,J P C Aesthetics,POINT (-0.4975194731512 51.38612517272594),-0.497519473,51.38612517
21432,Dr Dayavathi Ashok,POINT (0.4845977004025496 51.75337169901201),0.4845977,51.7533717
21433,T R G Health,POINT (-0.05692296590209525 51.53911330509787),-0.056922966,51.53911331
21434,Dr Justine Kluk,POINT (-0.1466463155692908 51.5176621702462),-0.146646316,51.51766217
21435,The Beauty Evolution Clinic,POINT (-0.5416541760790962 53.23285795173825),-0.541654176,53.23285795
21436,Regent Street Clinic,POINT (-0.3908590512992047 51.65177296264149),-0.390859051,51.65177296
21437,Canary Chriopratic Clinic,POINT (-5.271228451207937 50.22585611826328),-5.271228451,50.22585612
21438,Fenton Sports Injury Clinic,POINT (-2.484035524194021 53.74722546513958),-2.484035524,53.74722547
21439,Optimale,POINT (-0.1342376061072858 51.47317719022784),-0.134237606,51.47317719
21440,Liberty C B T,POINT (-2.24867857234175 51.86221809695324),-2.248678572,51.8622181
21441,Hearing Aids,POINT (-1.895928835002084 52.48379227859918),-1.895928835,52.48379228
21442,The Aesthetics Programme Within Define Clinic,POINT (-0.6349643302064915 51.60181735368036),-0.63496433,51.60181735
21443,Zmbuc,POINT (-2.969957877680717 53.41088108025509),-2.969957878,53.41088108
21444,Kent Hearing Ltd,POINT (0.396163982138371 51.27309696651929),0.396163982,51.27309697
21445,Naked Skin & Training Clinic,POINT (-0.3339267417418004 53.73957229980962),-0.333926742,53.7395723
21446,N U E Clinic,POINT (-0.7152880419941557 51.99792403034904),-0.715288042,51.99792403
21447,M S K Sports Injury Clinic,POINT (-1.699352103321979 54.99917479506381),-1.699352103,54.9991748
21448,Eye & Dental Clinic Ltd,POINT (-2.319419192702923 53.59259554391765),-2.319419193,53.59259554
21449,Dr Firas Al-niaimi- Dr Firas Al-niaimi Clinic,POINT (-0.1485868242490256 51.52312427867361),-0.148586824,51.52312428
21450,Primary Care Mental Health Services,POINT (-2.428989738800857 53.57800431996445),-2.428989739,53.57800432
21451,The Forbury Clinic,POINT (-0.956026518298467 51.44821397317191),-0.956026518,51.44821397
21452,The Restoratory,POINT (-0.9765551980300099 54.58311078576509),-0.976555198,54.58311079
21453,Laser Beauty Room,POINT (-1.078901450676847 52.59806066246135),-1.078901451,52.59806066
21454,Netherthorpe House,POINT (-1.479977522484567 53.38617147487257),-1.479977522,53.38617147
21455,Stubble Buddy,POINT (-1.947044410294662 52.48675590789136),-1.94704441,52.48675591
21456,Northwest Borough Health Care 0-19 Service,POINT (-2.656345769737229 53.46812130041657),-2.65634577,53.4681213
21457,London Womens Clinic,POINT (1.073765060747747 51.28228421962314),1.073765061,51.28228422
21458,Allergymedic,POINT (-0.1756603484588756 51.63689015135652),-0.175660348,51.63689015
21459,The Hideaway,POINT (0.06386430433177491 51.64984600668808),0.063864304,51.64984601
